lat,lng,ecm,building_type,savings
37.742479,-122.384541,HVAC Duct Leakage,Hotel,10.984521177659197
37.743283,-122.421372,HVAC Duct Leakage,Hotel,3.325497446466512
37.7396,-122.401011,HVAC Duct Leakage,Hotel,10.739928591301991
37.788984,-122.398564,HVAC System,Office,10.860886803657277
37.711257,-122.393181,HVAC Duct Leakage,Office,0.9466402869538459
37.778474,-122.410044,HVAC System,Hotel,8.494229036391811
37.789931,-122.397359,HVAC System,Retail Store,6.4531015720351785
37.780446,-122.408065,HVAC Duct Leakage,Hotel,5.044124826232018
37.748191,-122.402399,Roof Insulation,Retail Store,3.430372818986881
37.753282,-122.406312,Building Leakage,Office,6.344262538081366
37.777357,-122.410173,Building Leakage,Retail Store,7.987721882323211
37.760937,-122.411971,HVAC Duct Leakage,Retail Store,9.755621437934057
37.766154,-122.401261,HVAC Duct Leakage,Hotel,-1.1408626022659725
37.781326,-122.395835,HVAC System,Hotel,8.490651319201374
37.761921,-122.407568,Roof Insulation,Hotel,7.569796684596215
37.776464,-122.395792,HVAC System,Hotel,5.862802816615152
37.762688,-122.410205,HVAC Duct Leakage,Retail Store,15.99552690245969
37.768248,-122.409599,HVAC Duct Leakage,Office,13.051821179106362
37.77794,-122.396045,HVAC Duct Leakage,Hotel,6.790449293401913
37.764194,-122.401555,Building Leakage,Hotel,9.286715038117004
37.786982,-122.398518,HVAC System,Retail Store,9.471828454132218
37.761207,-122.40712,Roof Insulation,Hotel,-10.754608931240945
37.760364,-122.412055,Building Leakage,Hotel,8.886816859273967
37.781351,-122.402031,HVAC Duct Leakage,Hotel,10.402639642488786
37.774948,-122.399301,HVAC Duct Leakage,Hotel,6.0967244777384755
37.788893,-122.40187,HVAC System,Hotel,25.126955415390555
37.78042,-122.396973,Roof Insulation,Retail Store,3.975001258846852
37.790626,-122.396479,Roof Insulation,Retail Store,7.440382824329995
37.789592,-122.394675,HVAC System,Hotel,12.628293095846091
37.779322,-122.390481,HVAC System,Office,10.186754822501541
37.75376,-122.387922,HVAC Duct Leakage,Hotel,8.897952240443919
37.713959,-122.475244,HVAC Duct Leakage,Retail Store,6.6814171748628866
37.710095,-122.392951,Roof Insulation,Office,1.8472724817882744
37.763678,-122.408393,HVAC System,Retail Store,71.30990709248653
37.779258,-122.407778,Building Leakage,Retail Store,42.325891961611966
37.790171,-122.400265,Roof Insulation,Hotel,6.97565173301787
37.739203,-122.381836,HVAC System,Office,-30.50613897225584
37.788442,-122.390677,Roof Insulation,Hotel,1.3362182958609905
37.739078,-122.398223,Building Leakage,Office,12.033672216184094
37.780846,-122.393352,Building Leakage,Office,5.870990014927914
37.787183,-122.400159,HVAC Duct Leakage,Hotel,9.761672361475476
37.783879,-122.394627,HVAC Duct Leakage,Office,9.275782937686543
37.74054,-122.397487,Roof Insulation,Hotel,5.068203018320997
37.750215,-122.402829,HVAC System,Hotel,11.27574520658683
37.790199,-122.398089,Roof Insulation,Hotel,7.895907826162617
37.779692,-122.393827,Roof Insulation,Hotel,13.168587645912764
37.780427,-122.406291,Roof Insulation,Office,14.316658446683178
37.786963,-122.398493,Building Leakage,Office,7.787692519121219
37.787679,-122.40021,Roof Insulation,Office,14.45336609976253
37.791261,-122.394215,Roof Insulation,Office,6.925738884833456
37.785418,-122.396879,Roof Insulation,Hotel,7.393415444136888
37.79114,-122.392723,HVAC Duct Leakage,Hotel,0.24861158630896707
37.717454,-122.4725,Building Leakage,Retail Store,5.729492341829767
37.787512,-122.399183,HVAC Duct Leakage,Office,9.021368223342325
37.788757,-122.400756,Roof Insulation,Retail Store,5.327646683797046
37.730801,-122.471237,Roof Insulation,Retail Store,1.466549207007529
37.754499,-122.389912,Roof Insulation,Hotel,-4.299769356745118
37.723469,-122.387315,HVAC Duct Leakage,Hotel,4.8533885694233705
37.774874,-122.41021,HVAC Duct Leakage,Retail Store,-253.35821516905565
37.78807,-122.401247,Building Leakage,Hotel,7.86767970367785
37.780602,-122.394973,HVAC Duct Leakage,Office,10.251224256055949
37.762628,-122.401399,Roof Insulation,Office,25.02971968428425
37.783937,-122.398749,HVAC Duct Leakage,Hotel,10.009996319750332
37.785538,-122.401137,HVAC Duct Leakage,Hotel,-3.703395307020097
37.780778,-122.405842,HVAC System,Hotel,9.256837595718823
37.782757,-122.393234,HVAC System,Retail Store,8.34214998277458
37.781904,-122.393263,Roof Insulation,Retail Store,8.310724248253505
37.768344,-122.403888,Roof Insulation,Office,2.2141089735592603
37.766036,-122.40321,Building Leakage,Office,34.41746606456391
37.751056,-122.388592,HVAC Duct Leakage,Office,7.736634035088514
37.736731,-122.403817,HVAC System,Retail Store,6.49422974008653
37.711198,-122.391798,Building Leakage,Office,7.402497849600075
37.740499,-122.404225,Roof Insulation,Office,7.356597068952783
37.764456,-122.4081,Building Leakage,Hotel,18.338616193523965
37.741356,-122.404995,HVAC System,Office,9.093478085553022
37.774598,-122.398167,HVAC System,Office,22.408358365462124
37.742597,-122.400083,HVAC System,Hotel,3.4950726217473163
37.763684,-122.399445,HVAC Duct Leakage,Hotel,7.764664595124579
37.794249,-122.393261,HVAC Duct Leakage,Retail Store,10.98274991405709
37.765692,-122.403628,HVAC Duct Leakage,Retail Store,13.390542558518646
37.762169,-122.412827,HVAC System,Hotel,9.234666672260737
37.726982,-122.400098,HVAC System,Retail Store,2.922774516844254
37.745547,-122.389613,HVAC System,Office,6.697424093017639
37.724878,-122.38821,HVAC System,Retail Store,8.645630658667944
37.779277,-122.397725,HVAC System,Retail Store,8.069659067340764
37.747031,-122.398823,HVAC Duct Leakage,Office,12.024211251919894
37.766195,-122.407591,HVAC Duct Leakage,Hotel,9.327551650343796
37.740737,-122.384537,Building Leakage,Retail Store,2.37286947092774
37.765637,-122.401678,HVAC System,Hotel,4.490915401859224
37.779406,-122.395171,HVAC Duct Leakage,Retail Store,-3.3485717087029165
37.764947,-122.403547,HVAC System,Retail Store,27.948561174549088
37.735799,-122.406579,HVAC Duct Leakage,Retail Store,9.019944791758242
37.792839,-122.39269,Building Leakage,Retail Store,12.22451534336787
37.759285,-122.388523,Building Leakage,Office,8.590884487700436
37.776944,-122.391897,Building Leakage,Hotel,10.08856737129047
37.785335,-122.398671,Roof Insulation,Retail Store,8.5322874027866
37.748845,-122.415926,Roof Insulation,Retail Store,7.483971393407126
37.721123,-122.389911,HVAC System,Office,9.690175824760823
37.782294,-122.39704,HVAC Duct Leakage,Office,-8.735029210625044
37.786302,-122.399955,Building Leakage,Hotel,8.46800918709243
37.747998,-122.39649,Roof Insulation,Office,10.02950746053325
37.786971,-122.394912,Building Leakage,Office,-3.719629571367973
37.762008,-122.390608,Building Leakage,Office,4.970404390486401
37.779257,-122.39847,Roof Insulation,Hotel,-35.875632460394016
37.775798,-122.397799,Roof Insulation,Office,5.735251126674971
37.720366,-122.438075,HVAC Duct Leakage,Office,8.795248903081747
37.792119,-122.397791,Roof Insulation,Office,7.165197655876547
37.774088,-122.412019,HVAC Duct Leakage,Office,7.0835369180710765
37.775052,-122.40129,Roof Insulation,Office,8.538535179831637
37.781127,-122.39561,Building Leakage,Hotel,13.624960752416586
37.723812,-122.388777,HVAC System,Retail Store,2.664974842118979
37.720935,-122.437642,Building Leakage,Retail Store,6.555685863241407
37.79219,-122.39363,HVAC Duct Leakage,Office,-20.584054899042208
37.728913,-122.392869,HVAC System,Office,8.541659864456324
37.792896,-122.396801,Building Leakage,Office,8.312692622794732
37.748481,-122.394614,HVAC Duct Leakage,Hotel,12.341803165438634
37.779817,-122.393983,HVAC System,Office,7.766521039354043
37.769092,-122.410835,Building Leakage,Office,6.731176319969173
37.774614,-122.409621,HVAC Duct Leakage,Hotel,8.216242239563021
37.725286,-122.385598,Roof Insulation,Office,7.0471949266114535
37.787733,-122.399452,Roof Insulation,Retail Store,4.276486102791063
37.786286,-122.392666,Roof Insulation,Office,-1.265804591136762
37.723008,-122.443872,Building Leakage,Hotel,9.808575941047877
37.772773,-122.403572,HVAC System,Office,-77.6515468914925
37.766729,-122.402803,Building Leakage,Retail Store,9.091504295700595
37.792667,-122.39248,Roof Insulation,Office,9.058382117194231
37.709845,-122.449639,HVAC Duct Leakage,Retail Store,6.6759974002412115
37.742163,-122.388003,Building Leakage,Retail Store,-4.654588856955744
37.776302,-122.399103,Roof Insulation,Retail Store,-2.265509681130343
37.772246,-122.404227,Building Leakage,Hotel,11.78914387910995
37.786354,-122.40509,HVAC System,Retail Store,1.648704639258046
37.781226,-122.392869,HVAC System,Office,7.502417656970885
37.764041,-122.455934,HVAC Duct Leakage,Hotel,24.067752293807747
37.737037,-122.40384,HVAC Duct Leakage,Retail Store,10.1056525144059
37.744453,-122.404311,HVAC Duct Leakage,Office,22.063358399377982
37.775605,-122.406426,Roof Insulation,Retail Store,3.6559779727020265
37.788955,-122.395477,Roof Insulation,Office,6.606742555946491
37.780679,-122.396637,Building Leakage,Hotel,6.2781757155577225
37.785621,-122.393508,Building Leakage,Hotel,5.639187272514647
37.792355,-122.393839,Roof Insulation,Hotel,9.30547311068163
37.794292,-122.393334,Building Leakage,Hotel,5.681109965905376
37.795835,-122.394404,HVAC System,Hotel,8.307607579654578
37.764584,-122.405974,Building Leakage,Retail Store,8.827306500354952
37.761508,-122.41009,HVAC System,Office,8.632943710907725
37.786898,-122.401207,Roof Insulation,Hotel,6.166364656871863
37.744252,-122.385672,Building Leakage,Hotel,-0.5352631565118244
37.782648,-122.403488,HVAC System,Office,9.512445417562787
37.731143,-122.476564,Building Leakage,Office,5.265632018370231
37.781347,-122.403113,Roof Insulation,Office,6.466548754282969
37.743826,-122.389935,HVAC System,Retail Store,4.510713044128217
37.712092,-122.451984,Building Leakage,Retail Store,5.38778145513858
37.728721,-122.394973,Building Leakage,Office,4.683078052746048
37.74261,-122.385392,Building Leakage,Hotel,6.81398926900015
37.740064,-122.401281,Building Leakage,Office,8.703295227968344
37.765224,-122.39528,HVAC System,Retail Store,10.56349383385676
37.781359,-122.391479,Building Leakage,Office,6.702132740950492
37.778143,-122.412294,HVAC System,Office,3.905565946263346
37.741302,-122.387138,Building Leakage,Office,-1.5991071630391822
37.78037,-122.390849,HVAC Duct Leakage,Office,8.784273669035343
37.764156,-122.391778,HVAC System,Retail Store,10.986328089920772
37.752954,-122.392666,Roof Insulation,Hotel,2.1974297894959305
37.786433,-122.398682,HVAC System,Retail Store,8.001347639440219
37.779772,-122.400924,HVAC Duct Leakage,Retail Store,-11.226040826321832
37.767909,-122.401905,HVAC System,Hotel,10.201263354997806
37.735786,-122.390266,Building Leakage,Hotel,8.424197635829678
37.77982,-122.391555,HVAC System,Retail Store,12.348566055069163
37.739862,-122.385632,Building Leakage,Office,15.14317019301628
37.782012,-122.404278,HVAC Duct Leakage,Hotel,13.754792623332737
37.754784,-122.390877,HVAC System,Hotel,6.034600474763375
37.750417,-122.384781,Building Leakage,Retail Store,5.999212161024465
37.751002,-122.387534,HVAC System,Office,6.65203211822115
37.759783,-122.412581,HVAC System,Hotel,-161.61724619638247
37.774553,-122.408627,HVAC System,Retail Store,16.593594872681802
37.723216,-122.439059,Roof Insulation,Office,10.118744486568488
37.746288,-122.402619,Building Leakage,Hotel,4.153008900199403
37.776729,-122.39701,HVAC System,Hotel,4.053795942837764
37.782457,-122.406825,Roof Insulation,Office,7.8259050283294
37.764465,-122.407946,Building Leakage,Retail Store,4.4870574714819265
37.776049,-122.396334,HVAC Duct Leakage,Retail Store,-4.283007141052774
37.728751,-122.398462,HVAC Duct Leakage,Hotel,6.7483208224369715
37.782912,-122.393426,HVAC Duct Leakage,Hotel,3.359045608814217
37.782035,-122.392323,Roof Insulation,Hotel,15.077696024521055
37.781897,-122.398229,HVAC Duct Leakage,Retail Store,5.182762275850445
37.761902,-122.407886,Roof Insulation,Hotel,5.812772536164966
37.785661,-122.396848,HVAC System,Hotel,6.6071529499939246
37.755841,-122.389065,HVAC Duct Leakage,Hotel,1.3143640999007227
37.781655,-122.392324,Building Leakage,Hotel,7.803462167911408
37.791438,-122.392671,Building Leakage,Hotel,43.02091664745609
37.725739,-122.401555,HVAC Duct Leakage,Hotel,14.278562277046152
37.775615,-122.412376,HVAC Duct Leakage,Retail Store,10.55066132732943
37.775646,-122.413994,HVAC Duct Leakage,Office,9.939040149667068
37.790226,-122.392906,HVAC System,Office,4.1873526910954855
37.778032,-122.412427,HVAC System,Office,9.56621488937805
37.741535,-122.389173,Building Leakage,Retail Store,8.312915351522108
37.783077,-122.398043,Building Leakage,Office,-5.195881404224233
37.730043,-122.477361,Roof Insulation,Retail Store,3.492981175335726
37.790956,-122.397349,Roof Insulation,Retail Store,8.279024748424847
37.767378,-122.402328,HVAC Duct Leakage,Retail Store,-47.767608403321105
37.785047,-122.398314,HVAC Duct Leakage,Retail Store,4.121771492984887
37.789602,-122.399835,Roof Insulation,Hotel,-0.718351048304708
37.78257,-122.403585,HVAC System,Office,7.311544384772482
37.776278,-122.402837,Building Leakage,Hotel,14.563508535754734
37.76718,-122.406204,Building Leakage,Hotel,4.290650716321032
37.791577,-122.39848,Building Leakage,Hotel,6.043887324837441
37.738919,-122.382858,Roof Insulation,Hotel,10.200870010989743
37.768695,-122.40246,HVAC Duct Leakage,Retail Store,7.746487365025986
37.766934,-122.406648,Roof Insulation,Office,7.638276458047986
37.787125,-122.400916,Building Leakage,Retail Store,10.925368943850186
37.784695,-122.400086,HVAC System,Retail Store,6.6671121017761426
37.768104,-122.407782,Building Leakage,Office,17.266656008954378
37.742053,-122.405893,Building Leakage,Retail Store,19.32806237219294
37.723633,-122.438404,HVAC System,Office,-49.96660832645543
37.789948,-122.392562,Roof Insulation,Hotel,9.270410432414876
37.720004,-122.438349,Roof Insulation,Retail Store,9.58863952295506
37.775957,-122.411281,Roof Insulation,Office,7.258239996217994
37.764537,-122.412325,HVAC Duct Leakage,Retail Store,-41.58263944913277
37.771983,-122.406262,HVAC Duct Leakage,Retail Store,6.55444741277803
37.78857,-122.400505,Roof Insulation,Retail Store,8.950336559838318
37.737945,-122.396239,HVAC Duct Leakage,Office,5.590749248977894
37.786552,-122.39797,HVAC System,Office,5.100476071193364
37.767893,-122.406752,Roof Insulation,Office,6.218473857338548
37.766755,-122.403721,HVAC Duct Leakage,Retail Store,8.270807366363062
37.725431,-122.418001,Building Leakage,Retail Store,4.476311795079416
37.779082,-122.393056,HVAC Duct Leakage,Hotel,8.27000303816732
37.745321,-122.389207,HVAC Duct Leakage,Office,6.558079641830654
37.774562,-122.407527,HVAC Duct Leakage,Retail Store,6.083443523404172
37.785018,-122.397382,Roof Insulation,Hotel,5.90030281194621
37.780157,-122.406635,HVAC System,Hotel,9.686965689332311
37.734099,-122.412133,HVAC Duct Leakage,Retail Store,9.033077389939958
37.746791,-122.419109,Building Leakage,Hotel,6.851027377007924
37.771108,-122.402548,HVAC Duct Leakage,Hotel,10.77627464562848
37.763829,-122.412256,HVAC Duct Leakage,Hotel,7.644753909528787
37.790019,-122.397861,Building Leakage,Hotel,13.888093994881512
37.732057,-122.389842,Building Leakage,Retail Store,6.027655578944123
37.783654,-122.391823,HVAC System,Retail Store,6.24265917263596
37.76727,-122.397416,Building Leakage,Hotel,3.7052428036317924
37.791839,-122.393182,HVAC Duct Leakage,Retail Store,8.605589099263582
37.721932,-122.391344,HVAC Duct Leakage,Retail Store,6.124448574351821
37.7749,-122.397787,Building Leakage,Hotel,7.235513253064153
37.744452,-122.399369,Building Leakage,Hotel,8.098077603236844
37.777492,-122.39549,HVAC Duct Leakage,Retail Store,9.557760857652639
37.776703,-122.414121,HVAC Duct Leakage,Hotel,7.832531869362658
37.766063,-122.402745,HVAC System,Hotel,4.91765981177301
37.741176,-122.406687,Roof Insulation,Retail Store,1.4736560982499505
37.780828,-122.393374,HVAC Duct Leakage,Office,9.368557591009157
37.779598,-122.391837,HVAC System,Hotel,4.947051617351104
37.765156,-122.397258,Building Leakage,Retail Store,5.174512140924406
37.723711,-122.389472,HVAC Duct Leakage,Hotel,20.59977963056096
37.74757,-122.396272,Building Leakage,Retail Store,10.144867282416831
37.75014,-122.418243,Building Leakage,Office,-35.40131861910844
37.754757,-122.388028,Building Leakage,Hotel,17.578305607598217
37.789053,-122.389147,Building Leakage,Hotel,12.181809576906293
37.79339,-122.392993,Roof Insulation,Retail Store,8.482663765163434
37.739726,-122.38433,Building Leakage,Retail Store,8.716582274067818
37.787553,-122.398377,HVAC Duct Leakage,Hotel,4.326392797421909
37.787669,-122.397105,Roof Insulation,Hotel,4.932254633550226
37.787987,-122.403025,HVAC System,Office,11.06718669142806
37.787314,-122.398933,HVAC Duct Leakage,Office,9.334557288110325
37.755723,-122.392931,HVAC System,Office,9.206729114992212
37.781072,-122.405471,HVAC System,Office,5.307042020337136
37.761844,-122.408795,Building Leakage,Office,6.767648470639332
37.782764,-122.393242,HVAC Duct Leakage,Hotel,8.206012283122414
37.77237,-122.407177,Building Leakage,Office,9.1827579740856
37.763027,-122.410575,HVAC System,Hotel,7.759559912973551
37.787792,-122.400066,HVAC Duct Leakage,Retail Store,8.32007946180173
37.775106,-122.3991,HVAC System,Retail Store,7.436580520014851
37.78524,-122.400772,Building Leakage,Retail Store,13.015726467501125
37.786347,-122.398792,Roof Insulation,Office,-3.3847378595650923
37.790768,-122.3971,HVAC Duct Leakage,Retail Store,7.464614401528669
37.760519,-122.40934,HVAC Duct Leakage,Hotel,6.637696864759822
37.7787,-122.410322,HVAC System,Office,15.129703283409793
37.73864,-122.378268,HVAC Duct Leakage,Hotel,7.145872009877373
37.760899,-122.407092,Building Leakage,Office,11.913251755291551
37.767853,-122.400901,Roof Insulation,Office,5.887118564887174
37.74525,-122.400812,Building Leakage,Retail Store,7.063606876056909
37.765491,-122.3968,Roof Insulation,Retail Store,5.270608797217061
37.779753,-122.394729,Building Leakage,Retail Store,11.260078541435309
37.785714,-122.399578,HVAC Duct Leakage,Office,6.555508905339851
37.784179,-122.395004,HVAC Duct Leakage,Office,3.640385394644288
37.771787,-122.40918,HVAC System,Office,5.592655534637217
37.71506,-122.442151,HVAC System,Retail Store,-0.015370549214262397
37.76156,-122.388582,Roof Insulation,Office,12.494665798864872
37.725644,-122.382872,HVAC System,Office,38.81494990913982
37.786821,-122.399725,Building Leakage,Office,10.814466020469453
37.789763,-122.394463,Roof Insulation,Office,5.201177758656483
37.759057,-122.412025,HVAC System,Office,7.00669138100022
37.775496,-122.413805,HVAC Duct Leakage,Hotel,6.629347733985466
37.780982,-122.39318,Roof Insulation,Retail Store,2.4582452058371533
37.796302,-122.394836,Roof Insulation,Retail Store,26.53449298669029
37.767573,-122.407733,Building Leakage,Hotel,5.300754041760996
37.795272,-122.393895,Building Leakage,Retail Store,15.335718788937644
37.772073,-122.407567,Building Leakage,Office,8.15845582958172
37.770443,-122.386429,HVAC Duct Leakage,Retail Store,3.6769946303686822
37.787654,-122.399355,HVAC Duct Leakage,Office,2.7589759321401788
37.751064,-122.39641,HVAC Duct Leakage,Hotel,4.929887507809839
37.709287,-122.411949,Building Leakage,Office,8.17440082779754
37.777196,-122.397967,HVAC Duct Leakage,Hotel,10.617321256314343
37.745808,-122.387234,HVAC System,Hotel,-40.86637696054226
37.788553,-122.389768,Roof Insulation,Office,9.445332759193754
37.779256,-122.393278,Roof Insulation,Hotel,7.190416818031128
37.789892,-122.399479,HVAC Duct Leakage,Hotel,7.087341786180258
37.762104,-122.409198,Roof Insulation,Office,7.832834523397056
37.762732,-122.388791,Roof Insulation,Hotel,6.22049718866085
37.728607,-122.394769,Building Leakage,Hotel,6.824776003768011
37.791663,-122.395179,Roof Insulation,Office,7.921297934318667
37.764709,-122.394784,HVAC Duct Leakage,Hotel,5.3296537662873265
37.761477,-122.389571,HVAC Duct Leakage,Office,-13.909660538290709
37.740089,-122.383408,HVAC Duct Leakage,Office,4.233696742116521
37.788225,-122.400065,HVAC Duct Leakage,Office,679.6077428797182
37.74184,-122.406229,HVAC Duct Leakage,Retail Store,8.109673043232734
37.785583,-122.399747,Roof Insulation,Office,-3.839785940742596
37.745808,-122.387234,HVAC System,Hotel,7.714065223923638
37.787093,-122.398655,Roof Insulation,Hotel,7.130218610244862
37.769163,-122.403954,HVAC Duct Leakage,Office,7.937241751766743
37.784171,-122.39722,HVAC System,Office,10.591200405539972
37.767522,-122.400128,HVAC System,Office,12.71445173417506
37.773112,-122.404401,HVAC Duct Leakage,Retail Store,4.788587759147503
37.792937,-122.39281,HVAC Duct Leakage,Hotel,5.942029959307986
37.770296,-122.404137,Building Leakage,Office,7.617137834500546
37.723933,-122.389869,HVAC System,Office,9.519187267646199
37.784013,-122.403669,HVAC Duct Leakage,Office,8.346268786962709
37.781801,-122.40454,Building Leakage,Hotel,11.492558046319331
37.709711,-122.451274,HVAC System,Retail Store,10.065413607801576
37.768716,-122.410795,Roof Insulation,Retail Store,9.4195998619732
37.721344,-122.436702,Roof Insulation,Retail Store,22.74466281439455
37.749635,-122.387438,HVAC Duct Leakage,Office,8.027292278905987
37.749839,-122.395088,Building Leakage,Retail Store,10.448890455183353
37.767522,-122.400128,Building Leakage,Office,7.143217203514103
37.765891,-122.388037,HVAC System,Office,5.684448667562499
37.773326,-122.402872,Building Leakage,Retail Store,7.767161916086061
37.783277,-122.393887,Building Leakage,Retail Store,4.60690264035992
37.78955,-122.39553,HVAC System,Retail Store,8.431595879005023
37.730071,-122.478464,HVAC System,Retail Store,18.65389369851389
